title,channel_id,view_cnt,like_cnt,dislike_cnt,subscribe_cnt
《很大的世界》When Parallel Lines Meet - 魏妙如 X Nat Wu 健豪 (Official Lyrics MV),UCCI1d9tya_nkt7DwVeFbYRQ,20849,146,1,6360
陳零九 Nine Chen【聊傷 Wound】Official Music Video,UCPcF3KTqhD67ADkukx_OeDg,654855,9699,90,2510000
你的美麗 - 吳海文 Official MV,UCUYHvN_lHKto9O-dVkJbLpw,43081,749,7,115000
曹楊 Young [ 聽說有間店 That Store ] (電視劇「用九柑仔店」片頭曲) Official MV,UCoCnFGsmG8JzJKfRZRdEpvA,813377,1971,51,1120
李佳歡Kar Fun -《赴約Right Here Waiting》(Official Music Video),UCBVRZrlm8LJrK2QRBFsmnMA,371264,4298,39,1440
陳明憙 Jocelyn《遊樂》官方 MV《Bliss》official MV,UCYFD484Y00xGQlPYRgaGUFA,263090,101,7,6880
Supper Moment - 靈感床 (國) Official MV,UCU4WVZqK_vuXb6sAArbs8yQ,698613,396,42,33800
馮提莫 Timo Feng - 既視感（官方版MV）,UCEsinqZjZ11w0T9ZvyKIr6A,155253,1728,50,1580000
PiA吳蓓雅｜想起我 lyric video,UCISxpg-ujUIkA8wtCl8gtKw,33997,269,1,10400
蔡家蓁『末日』MV,UCvz9ixlWbFjV3z2im-39ndA,26072,214,8,16900
廖文強【一步 The Journey】Official Music Video,UCciu3ykBaj7dgExw1P4slgw,26116,454,5,20900
大支/Dwagie【高舉拳頭/Raise my fist】,UCOg5bW6zcbvji5K4BRvQCUw,206970,14883,767,141000
田亞霍Elvis【別想我放過你 Don’t Expect Me to Let This Go】Official Music Video,UCNdi__cyJxXiuVDP1KAfSmg,1743522,2132,252,115000
劉惜君 Sara【無盡 Endless】HD 高清官方歌詞版 MV,UCQLXNMjfZXnEEGYqVwX2CoA,18446,52,9,389000
馮提莫 Timo Feng - 看到風（官方版MV）,UCEsinqZjZ11w0T9ZvyKIr6A,74509,959,48,1580000
睡不著 Insomnia - ?te 壞特｜Official Lyric Video,UCvElwlN8LxtQm4YUERxTs1w,490796,25204,69,39000
張語噥 Sammy -【月光下的影子】《電影 第九分局 片尾曲》｜Official MV,UCveuRV_jio_ivRlUhUla8sA,605547,9367,123,64900
別放生了我的愛 Set Me Free From Love - JRVS｜Official Music Video,UCvElwlN8LxtQm4YUERxTs1w,23241,256,2,39000
蕭秉治 Xiao Bing Chih [ 我是誰我是誰我是誰 Who Am I ] Official Live Video〈凡人巡迴演唱會〉,UC7ovu6a8ydIbDy0fAKmoZ9A,2717221,16399,232,2250000
羽伶 Yu-Ling【 水仙 Narcissus 】Official Music Video,UCeSB8L7PWVR_JKWbYFoEynw,548138,204,6,13300
陳雪燃《降臨》【國民老公2 Pretty Man 2 OST影視劇主題推廣曲】官方動態歌詞MV (無損高音質),UCCZasUiMCAk7rxq4HqZjmKQ,32172,226,3,118000
李玖哲Nicky Lee-最壞的最好 (Official MV  Director's Cut)[你那邊怎樣 我這邊OK]台灣線片尾曲,UCM_ffzp8OBZ6ZZ_SlxDfotQ,1701958,3714,69,38200
::亞洲MAMA::Meeia符瓊音 ft. Peace 張和平,UCB2ayS8NMoCJC0lagd-8CMw,17119,106,2,2000
Limi - 半空中 ft. 李友廷 (Official Audio),UCh16MQDjZLtYzCqrH36dNYg,295724,6564,38,28900
《學貓叫》原唱對我說情人節快樂！?【想對你說 】MV （小潘潘 ft. Danny許佳麟）,UCR6fi-DZPXv3TzZz3TvnwUw,137830,3297,64,680000
RPG - 好南 Go South (official  Video),UCiCwyeUVo66so3iIMCNNgnA,114237,1942,9,20500
張孟權JMC -《你的重量》(Official Music Video),UCsKkpYJCSXFGjbHcssX0iEg,29621,798,4,4030
齊一 Seven Qi - 年少輕狂 Young and Wild (Official Music Video),UCFUhDDZ0O_Ee615gI4dA_oQ,14146,82,1,15000
陳彥允 Ian Chen - 星海（官方歌詞版）- 電視劇「女兵日記-女力報到」插曲,UCEsinqZjZ11w0T9ZvyKIr6A,69683,625,19,1580000
林彥俊 Evan Lin -《對手 Competitor》Official Music Video,UCFtUq0ml-coWmD70Pt_urRA,372232,15047,130,426000
告五人 Accusefive 【紅 LOVE】Official Music Video,UCj0Dl_XdIoAKzyfbPEu9WMw,973946,18403,115,46900
魏妙如 Ruth Kueo － 《天天想你一遍 Day By Day》「Co-Living同居時代第二回合 夏季篇 片頭曲」（Official Lyrics Video),UCCI1d9tya_nkt7DwVeFbYRQ,80265,1265,16,6360
【Passion Sisters】2019全新單曲《Look At Me》official MV [HD],UCk_RS_pT9PVosFxZT51Q0vg,51126,701,44,50300
王貳浪【像魚】HD 高清官方歌詞版 MV,UCQLXNMjfZXnEEGYqVwX2CoA,470955,3011,128,389000
馮提莫 Timo Feng - 三局兩勝 Best two out of three games（官方版MV）,UCEsinqZjZ11w0T9ZvyKIr6A,81408,837,23,1580000
十年後(Demo版)- 張簡君偉｜官方版 Official Lyric MV,UCzRFlyBUVHk91LBdKB12ypg,24858,72,0,6520
MAYDAY五月天 [盛夏光年] feat. G.E.M. 鄧紫棋,UCtUQA2wDnwI1WWiKkkb58Og,3826389,56312,784,161000
白安ANN [ FRIDA ] Official Music Video,UC7ovu6a8ydIbDy0fAKmoZ9A,43360,645,20,2250000
李杰明 W.M.L -【我有問題】I have problems | Official MV,UCHJ2m6e8Lkw_m2VhRT119UQ,82430,1551,80,153000
陳珊妮 Sandee Chan - 你要去哪裡 Where Are You Headed? ft.許正泰 (Official Music Video),UC945VeRnnvcRLWkAMyW_iwA,79830,1729,32,19600
小潘潘（潘柚彤）【想對你說 I Want To Tell You】 Official Lyric Video,UCxxpSWWsId6QCH8nALeSfeQ,33978,222,1,1340
林俊傑 JJ Lin 《對的時間點 The Right Time》Official Music Video,UCd91HSXKhsIv8PIjNrDByHQ,6308785,70192,1213,1140000
田馥甄 Hebe Tien《不晚》Official Music Video（電影【深夜食堂】主題曲）,UCWASjJ7q476ZgxT9oWBSclg,1575551,17207,321,45600
MAYDAY五月天 [洋蔥] feat. TFBOYS 王俊凱,UCtUQA2wDnwI1WWiKkkb58Og,2734220,38066,566,161000
好樂團 GoodBand ─《陪你的貓睡午覺 Take a Nap with Your Cat》Official Music Video,UCyhTOPmMeUL4inFgjaA4QxA,70865,2673,8,71000
電影《致親愛的孤獨者》主題曲＿感覺做一個孤獨的人MV（解偉苓演唱）,UCYLjqmFAoQBMbiO_QvjfV_Q,36351,161,7,1040
超洗腦! 復古電音舞曲【Bye Bye Bye Bye】AMOi-AMOi @RED People,UCtgdcjED1SccbgMkXRd8FVw,289860,7475,1039,594000
李玟CoCo Lee 斷了Broken(Official HD MV),UCbsOWv8B8hVH8JxgJjmqc_A,1393260,16636,306,28200
MC HotDog 熱狗【寂寞の水怪 Lonely Monster】Official Music Video,UCPcF3KTqhD67ADkukx_OeDg,461716,6713,146,2510000
"Dwagie featuring The Dalai Lama: ""Peace?""",UCOg5bW6zcbvji5K4BRvQCUw,88869,3790,160,141000
Eric周興哲《Something about LA》Official Audio,UC7S48XRADBqamQbgLxpBFcQ,1044792,17380,144,666000
蔡恩雨 Priscilla Abby X FS (Fuying & Sam) 《 小時光 Our Times》官方 Official MV,UCSI11yVCM5x45_iiL5YcQZw,479965,6953,93,780000
曾淑勤《你不要那麼早睡 You should be》【男神時代】電視原聲帶插曲 Official Lyrics Video【HD】,UCzlIY_B9uPngUnRMtVVaGsg,16417,42,2,122000
陳零九 Nine Chen feat. 邱鋒澤 FENG ZE【天亮請睜眼 Daylight】「終極狼人殺」遊戲主題曲 Official Music Video,UCPcF3KTqhD67ADkukx_OeDg,4096451,58874,1045,2510000
玖壹壹(Nine one one) - 來個蹦蹦‭ ‬Ft‭. ‬Ella‭ ‬陳嘉樺 Like Boom Boom Ft. Ella 官方MV首播,UCIYA4KPaldLA535gazqX66A,16292188,90629,5382,922000
宋樂謙 Leqian - I Don't Know How（官方歌詞版）- 3Q音樂人計劃《最近》,UCEsinqZjZ11w0T9ZvyKIr6A,14499,158,6,1580000
黃妍 Cath Wong - 女生才懂的歌,UCx6l2gI7d5njjR0kiOpQDTw,13007,113,3,305
JiaJia家家 [  沒有錯 Nobody’s Fault But Mine ] 搶聽口碑版 Lyrics Version,UC7ovu6a8ydIbDy0fAKmoZ9A,593003,3685,62,2250000
美秀集團 Amazing Show－我要你愛 You are My Crazy Lover【Official Music Video】,UC6SeKyYGmo9qjIb8ekPlncw,875943,16924,258,75100
孫浩然 Oya - 不想聽到這樣的結果 I Don’t Want To Hear Such Results（官方歌詞版）- 3Q音樂人計劃《最近》,UCEsinqZjZ11w0T9ZvyKIr6A,12724,68,14,1580000
李宇春 《你好吗我很好谢谢你呢》/Chris Lee--nǐ hǎo ma wǒ hěn hǎo xiè xiè nǐ ne (Official Video),UCSLmQssG959CiHBJ1MZneKg,1017162,406,10,3290
蔡旻佑 Evan Yo《 伎倆 Veneer 》feat .艾怡良 Eve Ai  Official Music Video,UCQUsot01jVvJCPkdr7kymOA,777491,2854,68,5220
伍佰 & China Blue【皇后的高跟鞋】 Official Music Video,UCHocIer4qdnCmgvHlNrpqFA,86215,1686,54,30800
忘年知音 Timeless Voice - 其實我們都一樣 We are alike（官方版MV）- 華視紀錄片【一百分女孩】片尾曲／紀錄片【我的鋼鐵阿嬤】片尾曲,UCEsinqZjZ11w0T9ZvyKIr6A,18443,296,10,1580000
《下半場》電影主題曲MV——《飛》,UCe4xYJebF1OxdBcoFKKUNEw,63470,653,13,1470
Crispy脆樂團 [ Deja Vu ] feat. 熊仔 Official Music Video,UC8wIQijqOBL13NQ2pHG1sUw,505203,3353,80,14400
"MC耀宗(Zion P) , 蚊子 Wenzi - 奇怪了 (Audio)",UCzi4D3G_3oEvnVoGDu4inJg,22191,118,3,70000
PiA吳蓓雅｜女孩，你想要什麼呢？lyric video,UCISxpg-ujUIkA8wtCl8gtKw,22575,221,3,10400
眠腦 Sleeping Brain〈一片漆黑的海 A Dark Sea〉 Official Music Video,UC7MMGaCyQGmuIWq8zvpHkgQ,15713,274,9,41000
高爾宣 OSN x 陳忻玥 Vicky Chen-【Without You - Acoustic Version】沒了妳｜Official MV,UCHJ2m6e8Lkw_m2VhRT119UQ,7066109,76739,1131,153000
鄭秀文 Sammi Cheng - 好好說 (電影《花椒之味》主題曲) (Official Music Video),UC-0unh5x9WSd6aj0OGxrgaA,335100,2938,99,91700
陳威全 《我愛他》歌詞版MV  ft.DP龍豬、劉至佳,UCOnhqQ_brLlbOeoybRkyzMg,11423,88,2,8660
四分衛《想要淋雨的人》（電影全面攻佔3天使救援中文宣傳曲）Official Music Video,UCkwBGi-PNfJFCPmvFzrbEPA,38641,99,10,12300
9m88 - 最高品質靜悄悄 Airplane Mode ft. Leo王 (Official MV),UCo95y8CD2JpOR5eePxB1a7w,1190160,29047,1412,68500
Bii 畢書盡、陳彥允 Ian Chen、李玉璽 Dino Lee - Be The One（官方歌詞版）- 電視劇「女兵日記-女力報到」片尾曲,UCEsinqZjZ11w0T9ZvyKIr6A,191432,3140,87,1580000
【第九分局】電影主題曲＿瘦子E-SO《天的創作》Official MV 8/29通靈辦案,UCm6tVnxbL_BKFURhF4UCjig,410632,3119,64,13200
"田亞霍Elvis【我累了，你淚了嗎 I'm tired,are you? 】Official Music Video",UCNdi__cyJxXiuVDP1KAfSmg,994662,1118,154,115000
PiA吳蓓雅｜情為何物 lyric video,UCISxpg-ujUIkA8wtCl8gtKw,22388,344,0,10400
DELLA丁噹 [ 不要命 Die Lovin’ ] feat.J.Sheon Live Music Video,UC7ovu6a8ydIbDy0fAKmoZ9A,50395,716,15,2250000
【那女孩對我說】EDM Cover（蔡恩雨 Priscilla Abby）,UCSI11yVCM5x45_iiL5YcQZw,1762498,27027,709,780000
嘉學姐《淋濕雨下》官方動態歌詞MV (無損高音質),UCCZasUiMCAk7rxq4HqZjmKQ,18040,53,3,118000
[avex官方HD] 彼得魚 Peter Fish -《Delay》完整版MV,UCH1AHDav6J-2XYkl243Uj3Q,18339,100,20,235000
"MC 耀宗(Zion P) , DenNiz , 彭柏邑 Boiii P   - 忘記 (Official MV)",UCzi4D3G_3oEvnVoGDu4inJg,25998,207,9,70000
黃妍 Cath Wong - 自然醒,UCx6l2gI7d5njjR0kiOpQDTw,29901,174,10,305
鄭興 Leon Zheng【雨季不再來 Goodbye! Rainy Days】Official Lyric Video,UCG8FsvuItdL9hKsO3g144uw,58404,1017,9,4370
Lulu 黃路梓茵 -《巴豆痛》Official Music Video,UC4Hex1-MQp1NtsSH3Oecr9Q,722818,5634,183,66100
CORSAK - Drowning (Audio),UC2XBbL1TVvk62L0DjWJzvqg,69949,3224,28,38900
傻子與白痴 Fool and Idiot - 象牙舟 Ivory Boat [Official Music Video],UCZBJX2tpZJbH-EC7RjZkJcg,341456,7080,55,38100
張庭瑚、宋柏緯、吳岳擎-青春(熱血青春ver.)【2019愛情白皮書電視原聲帶】,UCWuxankMMiLybinHy9JgP8w,22570,149,3,195000
宋柏緯-我不該哭(男生ver.)【2019愛情白皮書電視原聲帶】,UCWuxankMMiLybinHy9JgP8w,22030,107,3,195000
Joanna Wang 王若琳 -《我只在乎你 I Only Care About You》Official Lyrics Video,UC8jCsMvhGdiOCdCulVI1h7w,244838,6142,78,63500
ØZI -【S.M.O.K.E. 狼煙】ft. KENZY 小春,UCyr3ZnMUoYAEncZqe9YiYgg,1240460,22300,281,102000
蔡旻佑 Evan Yo《 變心記 Metamorphosis 》Official Music Video,UCQUsot01jVvJCPkdr7kymOA,435523,1323,32,5220
康樹龍 Kang Shu Long《城市之間 City to City》Official Music Video,UCStpPtoeQUYII1Jsbl0qf8A,377821,2676,67,1490000
劉君池子 《煉愛飛行》（網劇《我的鄰居睡不著》插曲） Official Lyric Video,UCkwBGi-PNfJFCPmvFzrbEPA,37892,278,3,12300
曾沛慈 Pets Tseng《怎麼能這樣The Distance Between Us》Official Music Video,UC8CEtxKYs-TjTTxl1--7Xmw,1692988,5700,94,0
蔡佩軒《清醒》(戲劇《淺情人不知》片尾曲) Official Lyric Video,UCkwBGi-PNfJFCPmvFzrbEPA,39910,128,1,12300
頑童MJ116【兵法 The Quote】『完美世界M』遊戲主題曲 Official Music Video,UCPcF3KTqhD67ADkukx_OeDg,355780,3522,152,2510000
郭一凡〈88〉歌詞版 Official Music Video,UCgQ8olRhkepJWlVF9IVmPGQ,25124,86,6,718000
盧廣仲 Crowd Lu【聽見了嗎 All I Have】11週年 大人中 演唱會 Official Live Video,UC9-SkdRRsaABoNvYiacFh_w,560315,5814,73,155000
劉以豪 Jasper Liu《有一種悲傷 A Kind of Sorrow》Official Music Video,UCQUsot01jVvJCPkdr7kymOA,1955060,44737,577,5220
品冠 Victor Wong【線下限定 Offline Specials】HD 高清官方歌詞版 MV,UCAWnuGH5fKJKM-DiWrdbgJA,22401,80,4,355000
我心已打烊- 黃莉Luji｜官方版 Official MV,UCzRFlyBUVHk91LBdKB12ypg,34340,205,26,6520
GEmma吳映潔  啦咪啦咪（Love Me Love Me ）官方完整版MV,UC3Wa3Y5Mh6vAa72kPfAOAPA,163927,5185,129,10700
白安ANN [ 光之街 Street Light ] Official Music Video,UC7ovu6a8ydIbDy0fAKmoZ9A,94367,1420,16,2250000
黃妍 Cath Wong - 你還在,UCx6l2gI7d5njjR0kiOpQDTw,27412,145,3,305
吳青峰〈太空 Space〉Official MV,UCDBKa4DLm_t3MjUgr_E-RDA,2788169,24976,334,109000
柯泯薰 misi Ke ft. Koffkoff【倒轉卡帶 Děngdài】Official Lyric Video (網路劇《北京到莫斯科》插曲),UCG8FsvuItdL9hKsO3g144uw,120370,265,2,4370
Allyson 陳瑾緗 -《波霸奶茶 Boba Tea》feat. 熊仔 Official Music Video,UCwx0C5kHxmOABOcYgUAnpZQ,61799,1559,59,1670
周湯豪 NICKTHEREAL《兩秒終 2 Seconds》Official Music Video,UCLckyF2r09NQ9OXBZsv1Cyg,2389442,19503,303,72400
鄭怡(Yvonne Cheng)-記得(I Remember) (Official Music Video),UCirguiAzkqU24_-h1zafCcA,51620,488,33,32000
田亞霍Elvis【UNHERO】Official Music Video,UCNdi__cyJxXiuVDP1KAfSmg,1250820,1293,66,115000
9m88- 平庸之上 Beyond Mediocrity,UCo95y8CD2JpOR5eePxB1a7w,279093,4963,66,68500
毛衍七VaVa - Queen is Back (Official Music Video),UCFUhDDZ0O_Ee615gI4dA_oQ,135507,2609,2974,15000
告五人 Accusefive 【愛人錯過 Somewhere in time】Official Music Video,UCj0Dl_XdIoAKzyfbPEu9WMw,1513778,16883,208,46900
DELLA丁噹 [ 都是月老惹的禍 It's Cupid's Fault ] Official Music Video,UC7ovu6a8ydIbDy0fAKmoZ9A,180990,654,18,2250000
八三夭 831 【小心肝】Official Live Video,UCaPW6qDNWLlhDdSmfW7MTPw,703492,7006,97,74900
魏嘉瑩 Arrow Wei【 繽紛了每一天 】Legacy Live feat. 鼓鼓 呂思緯,UCl__rQRN5o5OrozeUNOOIDA,45402,645,6,43700
知更 John Stoniae - 你說 You said（官方版MV）- O系列 - 電視劇《靈異街11號》片尾曲,UCEsinqZjZ11w0T9ZvyKIr6A,60383,831,20,1580000
黃鴻升 Alien Huang【人生定番 Life Routine】Official Music Video,UCPcF3KTqhD67ADkukx_OeDg,62286,1057,52,2510000
孔晨羽《你我》Official Lyrics Video【HD】,UCzlIY_B9uPngUnRMtVVaGsg,17433,74,3,122000
房東的貓 - 由於時間與地域的關係,UCzxpL4uverHpcLaheHEOzGA,180100,1336,12,16600
SNH48 戴萌 & 莫寒《就差一点点》MV,UClwRU9iNX7UbzyuVzvZTSkA,82844,2469,42,152000
艾熱AIR–烏雲中The Clouds 【豐華唱片official 官方MV】,UCWuxankMMiLybinHy9JgP8w,22553,208,33,195000
大支/Dwagie -【喝酒王/Drinking Champ】feat.恩熙俊/小人/韓森,UCOg5bW6zcbvji5K4BRvQCUw,353850,5252,179,141000
孫浩然 - 朋友你別再作怪（官方版MV）- 網劇《同居吧!MC女孩》插曲,UCEsinqZjZ11w0T9ZvyKIr6A,21649,87,15,1580000
MAYDAY五月天 [ 玫瑰少年 ] Official Music Video,UCtUQA2wDnwI1WWiKkkb58Og,7496577,89987,1551,161000
鄭茵聲 Alina Cheng -《暗戀萬歲 Secret Crush》Official Music Video,UCJM_OTvzTrkZbYEq4GKVuOQ,432112,10456,296,150000
郁可唯 Yisa Yu [ 是誰 Who ] Official Music Video,UCCsUQXwhDj4iVlhG4VCq6Kg,45113,274,48,1450000
薛之謙 Joker Xue【這麼久沒見 It' Been So Long】HD 高清官方完整版 MV,UCAWnuGH5fKJKM-DiWrdbgJA,1411169,15262,276,355000
蔡家蓁 ft. 陳零九『玻璃鞋』官方完整MV,UCvz9ixlWbFjV3z2im-39ndA,68834,1024,30,16900
【派樂黛J7 白蛇鑽】Oberka - 波動 (feat. 魏如昀) | Official Lyrics Video,UC9aWZaIQH5v8BUGy0q_quzw,18720,96,5,653
蕭秉治 Xiao Bing Chih [ 放了自己 Free Yourself ] feat.五月天怪獸 Official Live Video〈凡人巡迴演唱會〉,UC7ovu6a8ydIbDy0fAKmoZ9A,1021485,7415,106,2250000
傻子與白痴 Fool and Idiot - 夜長夢少 Morpheus [Official Music Video],UCZBJX2tpZJbH-EC7RjZkJcg,128652,2927,29,38100
"劉惜君《我與青春在賽跑》畢業季官方特別版【你好, 對方辯友 Hi, My Fellow Debaters OST電視劇片尾曲】官方高畫質 Official HD MV",UCCZasUiMCAk7rxq4HqZjmKQ,25773,126,2,118000
黃明志Namewee ft. 蕭敬騰Jam Hsiao【流浪狗 The Stray】@亞洲通話 Calling Asia,UCFUtqTcgJgRnmZ3tMU6P74Q,7418311,151786,1676,2200000
梁文音 Wen Yin Liang – 小姐 請你給我愛 feat. 六甲樂團 (Official Music Video),UCaBiKf7lEPz9Ytf5Ve-fLqA,77649,700,17,18200
"CHING G SQUAD -【 DETOX 】 M/V (婁峻碩SHOU,ChrisFlow唐仲彣,高爾宣OSN,RĒD°芮德)",UCXun_5xw72M8d6KwOq1QC9g,848220,10896,111,35500
Kevin Liao 廖柏雅 - 【Someone Like You vs 新不了情 feat. 陳曼青】Mashup,UCkKgM_Z0Rt3IUakB6Vk9gNg,23821,174,4,4320
宋樂謙 Caleb Sung - 怎麼可能忘記（官方歌詞版）- 3Q音樂人計畫《最煩》,UCEsinqZjZ11w0T9ZvyKIr6A,23339,98,8,1580000
陳零九 Nine Chen ft. 張愛愛 Ari Ai【2099】Official Music Video,UCPcF3KTqhD67ADkukx_OeDg,204304,2825,44,2510000
Supper Moment - 大丈夫 (國) Official MV,UCU4WVZqK_vuXb6sAArbs8yQ,1049902,715,36,33800
胡夏 如果當時（電影《上海堡壘》推廣曲）Official Music Video,UCkwBGi-PNfJFCPmvFzrbEPA,24786,71,5,12300
【魚乾】Kurt唱中文？ [ 預感 ] 新詮釋 (Feat. Kurt Hugo Schneider、李凡萱),UCpgt8SEyAy5tbr9BzVK8Lsg,386138,23139,81,1210000
伍佰 & China Blue【原本當初】 Official Music Video,UCHocIer4qdnCmgvHlNrpqFA,534748,3945,161,30800
楊紫、任賢齊 & 歐陽靖《打破沉默》【沉默的證人 Bodies at Rest OST電影主題曲】官方動態歌詞MV (無損高音質),UCCZasUiMCAk7rxq4HqZjmKQ,37790,354,2,118000
C.T.O《口袋裡的愛》feat. 羅志祥/ 愷樂 Official Music Video,UC8Dh3TZrwCM9jOjb-xDyHnA,1258011,5429,138,11600
孫浩然 - 分手以後竟然還想再見到你（官方歌詞版）- 3Q音樂人計畫《最煩》,UCEsinqZjZ11w0T9ZvyKIr6A,20644,72,17,1580000
【茶魚飯後二】顏冠希JY/馬訓/韓森 Official Music video,UCOg5bW6zcbvji5K4BRvQCUw,63091,1034,48,141000
CORSAK - Way Back Home (Lyric Video),UC2XBbL1TVvk62L0DjWJzvqg,65711,2131,18,38900
王樂達《謝謝 Thank you》【男神時代】電視原聲帶片尾曲 Official MV 【HD】,UCzlIY_B9uPngUnRMtVVaGsg,38549,297,6,122000
謝佳見 feat. 吳哈哈《怕不夠 Not Too Late》【男神時代】電視原聲帶片頭曲 Official MV 【HD】,UCzlIY_B9uPngUnRMtVVaGsg,45077,422,14,122000
Gin Lee 李幸倪 - 《U&I》 (feat. 陳梓童) MV,UCa2kD29VbGw5BAKJD2naREA,115206,2145,38,408000
座頭鯨 Humpback Whale《沒有》Official Audio,UCzlIY_B9uPngUnRMtVVaGsg,12701,42,1,122000
Suby Cheng鄭舒尹 - Calling My Diamonds（官方歌詞版）,UCEsinqZjZ11w0T9ZvyKIr6A,16659,79,9,1580000
TRASH《重感情的廢物 Heavyhearted Loser》Official Music Video,UCuAzL0PsEngYktHkjNtJKgg,1877437,19303,223,34600
麻吉弟弟 MACHI DIDI ft. 孫盛希 Shi Shi 「我們 Holding On」(Official Audio),UC7pVBzISVdpDX-8uE4F5zPQ,147552,1780,18,63100
李杰明 W.M.L -【我會害怕】I'm Afraid | Official MV,UCHJ2m6e8Lkw_m2VhRT119UQ,286589,5166,80,153000
人人有功練 -【人人Cypher vol.3】Lyrics Video,UCOg5bW6zcbvji5K4BRvQCUw,28432,448,15,141000
信 Shin【糾纏 Tangle love】Official Music Video,UCgcWfH1yD6Z65U92bJfiU7g,586212,1168,16,0
邵雨薇 Ivy Shao -《期末考 The Final Test》歌詞版 Lyric MV (電影「陪你很久很久」插曲),UCpchJvj7ocn1JwVhbz1-joQ,127756,1471,10,4460
Shiny呂程程《長空》Official Music Video｜雄兵連之諸天降臨片尾曲｜大結局彩蛋,UCQ310oCEm1xbLSVsV_bGQxg,40644,352,8,0
"水 SUI：juice boy, 8lak - Paradise | SUI sessions",UC2LPbIHVeum2N3gk-25O6sw,120863,3029,68,7270
SHIO 郭修彧《盲點 Blind Spot》Official Music Video,UCPfEgaoVGPeGQI2pDAhraUg,26173,259,2,5720
曾沛慈 Pets Tseng 2019專輯首波同名單曲《謎之音Confession》Official Music Video,UC8CEtxKYs-TjTTxl1--7Xmw,884531,5708,65,0
RĒD°芮德-沒事啦nothing (Official music video),UCRW6axanicxZ3eLRM-VBSdg,134747,2772,36,4970
Chick en Chicks- 徐志摩 Hamilton [Official Music Video],UC3LV3mI3XmXJYXdmj77U93Q,113882,7198,133,3600
Limi - ON & ON (Official Audio),UCh16MQDjZLtYzCqrH36dNYg,96342,3102,15,28900
Ty. - 勾肩搭背 Social war (Official Music Video),UC-lVD4I22V-eVAjyHd2Buyg,24585,171,28,502
"炸掉 - 彭柏邑 Boiii P , 蚊子 Wenzi , Queenie B , 璽樂 Glorii (Audio)",UCzi4D3G_3oEvnVoGDu4inJg,20597,193,14,70000
孔晨羽 Genie《晨曦》Official MV【HD】,UCzlIY_B9uPngUnRMtVVaGsg,20105,157,4,122000
Miss Ko 葛仲珊 【Simple】Official Video,UCgQ8olRhkepJWlVF9IVmPGQ,1852821,5561,185,718000
陳零九 Nine Chen【I'll Love You Next Life】Official Music Video,UCPcF3KTqhD67ADkukx_OeDg,178958,5085,37,2510000
張信哲 Jeff Chang [ 沒資格難過 ] 官方完整版 MV,UC4hxafoFUs2HlbgRlvhMi0Q,414525,1091,24,14400
品冠 Victor Wong【暗戀美學 Aesthetics of Dark Love】HD 高清官方歌詞版 MV,UCAWnuGH5fKJKM-DiWrdbgJA,20212,96,6,355000
白目樂隊 The White Eyes【靈性偶像 My Little Wishes】Official Audio,UC9-SkdRRsaABoNvYiacFh_w,18612,179,16,155000
周湯豪 NICKTHEREAL《All These Girls》Official Music Video,UCLckyF2r09NQ9OXBZsv1Cyg,1758477,21751,346,72400
Ella 陳嘉樺【囉哩叭唆Stop Nagging】生日派對現場直擊舞蹈版MV,UC1_kfkKNiPnQufzrlZrsPkw,1112394,1644,58,15300
鄧超 - 銀河裡最像的人（官方版MV）- 電影《銀河補習班》主題曲,UCEsinqZjZ11w0T9ZvyKIr6A,30588,235,16,1580000
Supper Moment - 幸福之歌 (國) Official MV,UCU4WVZqK_vuXb6sAArbs8yQ,766471,1298,102,33800
G5SH - 一個人生活 (All by myself) ft. 王艷薇Evangeline Official Lyrics Video,UCiCwyeUVo66so3iIMCNNgnA,266256,4552,31,20500
Namewee黄明志【10-Year Challenge 我們的10年】@亞洲通話 Calling Asia,UCFUtqTcgJgRnmZ3tMU6P74Q,1087707,15258,363,2200000
鄭茵聲 Alina Cheng -《陽光燦爛的原因 You Make the Sun Shine》Official Music Video - 三立/台視 偶像劇「月村歡迎你」插曲,UCJM_OTvzTrkZbYEq4GKVuOQ,779507,7776,132,150000
宋樂謙、魏子越 - 要陪你做的100件事（官方歌詞版）,UCEsinqZjZ11w0T9ZvyKIr6A,22941,349,8,1580000
孫燕姿 [守護永恆的愛] official music video/ Sun Yanzi - Eternal Love,UCgQ8olRhkepJWlVF9IVmPGQ,953795,4074,96,718000
楊創【答應我】網劇《我的白鯨男友》主題曲 HD 高清官方完整版 MV,UCQLXNMjfZXnEEGYqVwX2CoA,21361,84,6,389000
陳忻玥 Vicky Chen -【Hands Up】Official MV,UCHJ2m6e8Lkw_m2VhRT119UQ,975673,11078,87,153000
陳珊妮 Sandee Chan - 恐怖谷 Uncanny Valley (Official Music Video),UC945VeRnnvcRLWkAMyW_iwA,176871,4151,38,19600
王笠人 Rennie Wang - 習慣性 Habitual Lover（官方歌詞版）- 電視劇《靈異街11號》插曲,UCEsinqZjZ11w0T9ZvyKIr6A,59383,647,9,1580000
JiaJia家家 [ 何妨 Why Not ] feat.茄子蛋 - 夢的國度版 Official Music Video,UC7ovu6a8ydIbDy0fAKmoZ9A,1176051,8395,158,2250000
